Season,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,logORB,logDRB,logTRB,logMP,logPF,logPTS,logFGA,logFTA,logTOV,logEFG,logFGpct,logFTpct
1,31,Brandon Bass\bassbr01,PF,31,LAC,52,0,11.09615385,107,3.576923077,0.575,1,3,0.333,106,183,0.579,0.578,77,1.692307692,0.875,0.826923077,1.653846154,2.480769231,21,14,11,0.557692308,0.865384615,5.615384615,-0.190043603,0.503103578,0.908568686,2.406598548,-0.144581229,1.725510084,1.274502955,0.526093096,-0.583947889,-0.54818141,-0.553385238,-0.133531393
1,32,Nicolas Batum\batumni01,SG,28,CHO,77,77,33.98701299,393,12.66233766,0.403,135,405,0.333,258,570,0.453,0.472,243,3.688311688,0.856,0.597402597,5.649350649,6.246753247,456,86,29,2.519480519,1.415584416,15.11688312,-0.515164025,1.731540609,1.832061848,3.525978481,0.34754246,2.715812206,2.538632049,1.305168816,0.924052737,-0.750776293,-0.908818717,-0.155484903
1,33,Jerryd Bayless\bayleje01,PG,28,PHI,3,1,23.66666667,11,10.66666667,0.344,2,5,0.4,9,27,0.333,0.375,9,3.333333333,0.9,1,3,4,13,0,0,3,1.333333333,11,0,1.098612289,1.386294361,3.164067588,0.287682072,2.397895273,2.367123614,1.203972804,1.098612289,-0.980829253,-1.067113622,-0.105360516
1,34,Aron Baynes\baynear01,C,30,DET,75,2,15.50666667,143,3.72,0.513,0,0,,143,279,0.513,0.513,79,1.253333333,0.84,1.48,2.96,4.44,32,17,39,0.666666667,2.213333333,4.866666667,0.392042088,1.085189268,1.490654376,2.741270039,0.794499675,1.58240924,1.313723668,0.225806669,-0.405465108,-0.667479434,-0.667479434,-0.174353387
1,35,Kent Bazemore\bazemke01,SF,27,ATL,73,64,26.89041096,295,9.876712329,0.409,92,266,0.346,203,455,0.446,0.473,119,2.301369863,0.708,0.616438356,2.547945205,3.164383562,177,91,52,1.712328767,2.260273973,10.97260274,-0.483796951,0.935287233,1.151958269,3.291769753,0.815486033,2.395401506,2.290179696,0.833504538,0.537854296,-0.74865989,-0.894040123,-0.345311185
1,36,Bradley Beal\bealbr01,SG,23,WAS,77,77,34.85714286,637,17.16883117,0.482,223,552,0.404,414,770,0.538,0.566,282,4.441558442,0.825,0.688311688,2.428571429,3.116883117,267,83,21,2.025974026,2.194805195,23.1038961,-0.373513508,0.887303195,1.136833501,3.551258076,0.786093293,3.140001266,2.843095599,1.491005315,0.706050585,-0.569161201,-0.729811165,-0.192371893
1,37,Malik Beasley\beaslma01,SG,20,DEN,22,1,7.5,33,3.318181818,0.452,9,28,0.321,24,45,0.533,0.514,8,0.454545455,0.8,0.227272727,0.545454545,0.772727273,11,7,0,0.363636364,0.454545455,3.772727273,-1.481604541,-0.606135804,-0.257829109,2.014903021,-0.78845736,1.327798154,1.199416988,-0.78845736,-1.011600912,-0.665532014,-0.794073099,-0.223143551
1,38,Michael Beasley\beaslmi01,PF,28,MIL,56,6,16.69642857,216,7.25,0.532,18,43,0.419,198,363,0.545,0.554,78,1.875,0.743,0.714285714,2.732142857,3.446428571,53,27,27,1.178571429,1.642857143,9.428571429,-0.336472237,1.005086231,1.237338498,2.815194839,0.496436886,2.243744593,1.981001469,0.628608659,0.164303051,-0.590590592,-0.63111179,-0.297059234
1,39,Marco Belinelli\belinma01,SG,30,CHO,74,0,24.02702703,264,8.310810811,0.429,102,283,0.36,162,332,0.488,0.512,150,2.27027027,0.893,0.189189189,2.216216216,2.405405405,147,44,9,0.945945946,1.216216216,10.54054054,-1.665007764,0.795801335,0.877718457,3.179179323,0.195744577,2.355228826,2.117557175,0.819898886,-0.055569851,-0.669430654,-0.84629836,-0.113168698
1,40,DeAndre' Bembry\bembrde01,SF,22,ATL,38,1,9.763157895,47,2.578947368,0.48,1,18,0.056,46,80,0.575,0.485,6,0.421052632,0.375,0.368421053,1.184210526,1.552631579,28,8,5,0.421052632,0.552631579,2.657894737,-0.99852883,0.16907633,0.439951284,2.278615903,-0.593063722,0.977534357,0.947381319,-0.864997437,-0.864997437,-0.723606388,-0.733969175,-0.980829253
1,41,Dragan Bender\bendedr01,PF,19,PHO,43,0,13.34883721,57,3.744186047,0.354,28,101,0.277,29,60,0.483,0.441,4,0.255813953,0.364,0.534883721,1.860465116,2.395348837,23,10,22,0.744186047,1.720930233,3.395348837,-0.6257059,0.620826519,0.873528873,2.591429281,0.542864978,1.222406506,1.320204249,-1.363304843,-0.295464213,-0.818710404,-1.038458366,-1.010601411
1,42,Anthony Bennett\bennean01,PF,23,BRK,23,1,11.47826087,38,4,0.413,13,48,0.271,25,44,0.568,0.484,26,1.565217391,0.722,1.086956522,2.304347826,3.391304348,12,5,3,0.52173913,0.782608696,5,0.083381609,0.834797698,1.221214611,2.440454887,-0.245122458,1.609437912,1.386294361,0.448024723,-0.650587566,-0.725670372,-0.884307686,-0.32573014
1,44,Dāvis Bertāns\bertada01,PF,24,SAS,67,6,12.05970149,103,3.492537313,0.44,69,173,0.399,34,61,0.557,0.588,28,0.507462687,0.824,0.328358209,1.134328358,1.462686567,46,20,28,0.47761194,1.119402985,4.52238806,-1.113650166,0.126040721,0.380274859,2.489869439,0.112795494,1.509040186,1.250628496,-0.678332095,-0.738956717,-0.531028331,-0.820980552,-0.193584749
1,45,Patrick Beverley\beverpa01,SG,28,HOU,67,67,30.71641791,228,8.104477612,0.42,110,288,0.382,118,255,0.463,0.521,73,1.417910448,0.768,1.417910448,4.447761194,5.865671642,281,99,25,1.492537313,3.313432836,9.537313433,0.349184272,1.492400867,1.769116992,3.424797297,1.197984762,2.255211835,2.092416701,0.349184272,0.400477567,-0.652005237,-0.867500568,-0.263965546
1,46,Bismack Biyombo\biyombi01,C,24,ORL,81,27,22.13580247,179,4.185185185,0.528,0,0,,179,339,0.528,0.528,125,2.888888889,0.534,1.938271605,5.061728395,7,74,25,91,1.172839506,2.49382716,5.962962963,0.661796651,1.621708005,1.945910149,3.097196319,0.913818543,1.785567499,1.431550953,1.060871961,0.159427737,-0.638658995,-0.638658995,-0.62735944
1,47,Nemanja Bjelica\bjeline01,PF,28,MIN,65,1,18.30769231,151,5.476923077,0.424,56,177,0.316,95,179,0.531,0.503,45,0.938461538,0.738,0.876923077,2.876923077,3.753846154,79,40,20,0.907692308,2.369230769,6.2,-0.131336002,1.056721347,1.322780955,2.907321316,0.862565333,1.824549292,1.700543461,-0.063513406,-0.096849826,-0.687165109,-0.858021824,-0.303811454
1,48,Tarik Black\blackta01,C,25,LAL,67,16,16.28358209,150,4.388059701,0.51,1,2,0.5,149,292,0.51,0.512,82,1.626865672,0.752,2.149253731,2.970149254,5.119402985,39,29,44,0.865671642,2.582089552,5.71641791,0.76512068,1.088612205,1.633037828,2.790157366,0.948598975,1.74334237,1.478887148,0.486655263,-0.144249609,-0.669430654,-0.673344553,-0.285018955
1,49,Eric Bledsoe\bledser01,PG,27,PHO,66,66,32.96969697,449,15.66666667,0.434,104,310,0.335,345,724,0.477,0.485,388,6.939393939,0.847,0.787878788,4.060606061,4.848484848,418,91,31,3.393939394,2.484848485,21.06060606,-0.238411023,1.401332238,1.578666254,3.495588866,0.910211686,3.047404284,2.751535313,1.937214442,1.22199131,-0.723606388,-0.834710745,-0.166054584
1,50,Bojan Bogdanović\bogdabo02,SF,27,TOT,81,54,25.71604938,376,10.43209877,0.445,144,392,0.367,232,453,0.512,0.53,217,3,0.893,0.456790123,2.962962963,3.419753086,111,34,7,1.617283951,1.802469136,13.74074074,-0.783531242,1.086189769,1.229568352,3.247115287,0.589157467,2.620365197,2.344887473,1.098612289,0.480748169,-0.634878272,-0.809680997,-0.113168698
1,51,Andrew Bogut\bogutan01,C,32,TOT,27,21,21.59259259,38,3,0.469,0,1,0,38,80,0.475,0.469,3,0.407407407,0.273,2.074074074,6,8.074074074,49,13,25,1.592592593,3.185185185,2.925925926,0.729514825,1.791759469,2.088658197,3.07235032,1.15851043,1.073610986,1.098612289,-0.897941593,0.46536325,-0.757152511,-0.757152511,-1.298283484
1,52,Joel Bolomboy\bolomjo01,PF,23,UTA,12,0,4.416666667,9,1.333333333,0.563,1,4,0.25,8,12,0.667,0.594,3,0.5,0.5,0.333333333,1.083333333,1.416666667,2,1,2,0.166666667,0.083333333,1.833333333,-1.098612289,0.080042708,0.348306694,1.485385264,-2.48490665,0.606135804,0.287682072,-0.693147181,-1.791759469,-0.52087596,-0.574475651,-0.693147181
1,53,Devin Booker\bookede01,SG,20,PHO,78,78,35,606,18.34615385,0.423,147,405,0.363,459,1026,0.447,0.475,367,5.653846154,0.832,0.58974359,2.602564103,3.192307692,268,72,21,3.08974359,3.102564103,22.12820513,-0.52806743,0.956497152,1.16074407,3.555348061,1.132228899,3.096853045,2.909419953,1.732336049,1.128088107,-0.744440475,-0.8603831,-0.183922838
1,54,Trevor Booker\booketr01,PF,29,BRK,71,43,24.70422535,305,8.323943662,0.516,25,78,0.321,280,513,0.546,0.537,74,1.549295775,0.673,2.014084507,6.028169014,8.042253521,138,75,28,1.788732394,2.14084507,9.985915493,0.700164753,1.796443319,2.084709333,3.206974296,0.761200644,2.301175649,2.11913614,0.437800489,0.581507209,-0.621757184,-0.661648514,-0.396009949
1,55,Avery Bradley\bradlav01,SG,26,BOS,55,55,33.36363636,359,14.09090909,0.463,108,277,0.39,251,498,0.504,0.533,68,1.690909091,0.731,1.181818182,4.890909091,6.072727273,122,68,11,1.6,2.563636364,16.25454545,0.167054085,1.587378194,1.803807808,3.507466575,0.941426705,2.78837259,2.645529844,0.525266308,0.470003629,-0.629233855,-0.770028225,-0.313341819
1,56,Corey Brewer\breweco01,SF,30,TOT,82,11,15.62195122,147,4.243902439,0.422,27,118,0.229,120,230,0.522,0.461,50,0.829268293,0.735,0.390243902,1.634146341,2.024390244,97,61,20,0.670731707,1.62195122,4.524390244,-0.940983344,0.491120553,0.705268541,2.748677055,0.483629881,1.509482815,1.445483233,-0.187211542,-0.399386062,-0.774357236,-0.862749965,-0.30788478
1,57,Malcolm Brogdon\brogdma01,SG,24,MIL,75,28,26.42666667,290,8.466666667,0.457,78,193,0.404,212,442,0.48,0.518,109,1.68,0.865,0.626666667,2.213333333,2.84,317,84,12,1.506666667,1.866666667,10.22666667,-0.467340512,0.794499675,1.043804052,3.274373601,0.624154309,2.324998688,2.136136885,0.518793793,0.409899705,-0.657780037,-0.783071888,-0.145025772
1,58,Aaron Brooks\brookaa01,PG,32,IND,65,0,13.75384615,121,4.615384615,0.403,48,128,0.375,73,172,0.424,0.483,32,0.615384615,0.8,0.276923077,0.784615385,1.061538462,125,25,9,1.015384615,1.430769231,4.953846154,-1.284015512,-0.242561637,0.059719235,2.621318505,0.358212223,1.600164276,1.529395205,-0.485507816,0.015267472,-0.727738625,-0.908818717,-0.223143551
1,61,Jaylen Brown\brownja02,SF,20,BOS,78,20,17.19230769,192,5.423076923,0.454,46,135,0.341,146,288,0.507,0.508,85,1.58974359,0.685,0.576923077,2.243589744,2.820512821,64,35,18,0.871794872,1.820512821,6.602564103,-0.550046337,0.808077147,1.03691872,2.844462057,0.599118231,1.887458074,1.690663352,0.463572739,-0.137201122,-0.677273831,-0.789658081,-0.378336441
1,62,Nicolás Brussino\brussni01,SG,23,DAL,54,2,9.648148148,52,2.611111111,0.369,29,95,0.305,23,46,0.5,0.472,17,0.407407407,0.773,0.481481481,1.277777778,1.759259259,47,17,8,0.481481481,0.796296296,2.777777778,-0.730887509,0.245122458,0.564892845,2.266765995,-0.227783931,1.021651248,0.959775844,-0.897941593,-0.730887509,-0.750776293,-0.996958635,-0.25747623
1,63,Reggie Bullock\bullore01,SF,25,DET,31,5,15.06451613,54,4.129032258,0.422,28,73,0.384,26,55,0.473,0.531,5,0.225806452,0.714,0.419354839,1.64516129,2.064516129,29,18,3,0.322580645,0.709677419,4.548387097,-0.869037847,0.497838428,0.724895879,2.712342053,-0.342944751,1.514772686,1.418043059,-1.488077055,-1.131402111,-0.632993258,-0.862749965,-0.336872317
1,64,Trey Burke\burketr01,PG,24,WAS,57,0,12.33333333,116,4.473684211,0.455,31,70,0.443,85,185,0.459,0.516,22,0.50877193,0.759,0.122807018,0.701754386,0.824561404,100,11,5,0.842105263,0.947368421,5,-2.097141119,-0.354171814,-0.192903666,2.512305624,-0.054067221,1.609437912,1.498212277,-0.675755438,-0.171850257,-0.661648514,-0.78745786,-0.275753502
1,65,Alec Burks\burksal01,SG,25,UTA,42,0,15.54761905,99,5.904761905,0.399,25,76,0.329,74,172,0.43,0.45,60,1.857142857,0.769,0.404761905,2.452380952,2.857142857,30,18,5,0.833333333,1.19047619,6.738095238,-0.904456274,0.89705937,1.049822124,2.743907511,0.174353387,1.907777279,1.775759128,0.619039208,-0.182321557,-0.798507696,-0.918793862,-0.262664309
1,66,Jimmy Butler\butleji01,SF,27,CHI,76,75,36.96052632,570,16.47368421,0.455,91,248,0.367,479,1004,0.477,0.492,585,8.894736842,0.865,1.697368421,4.486842105,6.184210526,417,143,32,2.092105263,1.473684211,23.89473684,0.529079064,1.501149137,1.821999354,3.609850487,0.387765531,3.173658219,2.801764211,2.185459736,0.738170862,-0.709276562,-0.78745786,-0.145025772
1,68,José Calderón\caldejo01,PG,35,TOT,41,13,13.14634146,55,3.268292683,0.41,20,64,0.313,35,70,0.5,0.485,11,0.292682927,0.917,0.365853659,1.43902439,1.804878049,88,11,1,1,0.87804878,3.43902439,-1.005521866,0.363965377,0.590493026,2.576143504,-0.130053128,1.235187824,1.184267733,-1.228665417,0,-0.723606388,-0.891598119,-0.086647807
1,69,Kentavious Caldwell-Pope\caldwke01,SG,23,DET,76,75,33.27631579,370,12.21052632,0.399,153,437,0.35,217,491,0.442,0.481,154,2.434210526,0.832,0.723684211,2.539473684,3.263157895,193,89,12,1.131578947,1.552631579,13.77631579,-0.323400155,0.931956849,1.182695406,3.504845906,0.439951284,2.622950871,2.502298392,0.889622485,0.123613956,-0.731888009,-0.918793862,-0.183922838
1,70,Isaiah Canaan\canaais01,SG,25,CHI,39,0,15.17948718,63,4.435897436,0.364,25,94,0.266,38,79,0.481,0.436,30,0.846153846,0.909,0.153846154,1.128205128,1.282051282,37,22,1,0.538461538,0.897435897,4.641025641,-1.871802177,0.120627988,0.248461359,2.719944989,-0.108213585,1.534935385,1.489729948,-0.167054085,-0.619039208,-0.830113036,-1.010601411,-0.095410185
1,71,Clint Capela\capelca01,C,22,HOU,65,59,23.86153846,362,8.661538462,0.643,0,0,,362,563,0.643,0.643,94,2.723076923,0.531,2.738461538,5.353846154,8.092307692,63,34,79,1.338461538,2.753846154,12.58461538,1.00739628,1.67781521,2.090913943,3.172267893,1.012998536,2.532475067,2.158892358,1.001762463,0.291520849,-0.441610555,-0.441610555,-0.632993258
1,72,DeMarre Carroll\carrode01,SF,30,TOR,72,72,26.13888889,220,7.638888889,0.4,109,320,0.341,111,230,0.483,0.499,89,1.625,0.761,0.875,2.944444444,3.819444444,74,81,27,0.75,1.986111111,8.861111111,-0.133531393,1.079920156,1.340104979,3.263424201,0.686178511,2.181672164,2.033252159,0.485507816,-0.287682072,-0.695149183,-0.916290732,-0.273121921
1,73,Vince Carter\cartevi01,SF,40,MEM,73,15,24.64383562,193,6.712328767,0.394,112,296,0.378,81,194,0.418,0.508,88,1.575342466,0.765,0.493150685,2.616438356,3.109589041,133,60,36,0.684931507,2.232876712,8.02739726,-0.706940503,0.961813987,1.134490576,3.204526793,0.80329076,2.082860348,1.90394595,0.454472687,-0.378436436,-0.677273831,-0.93140437,-0.267879445
1,74,Michael Carter-Williams\cartemi01,PG,25,CHI,45,19,18.8,112,6.8,0.366,15,64,0.234,97,242,0.401,0.391,58,1.711111111,0.753,0.533333333,2.866666667,3.4,113,38,23,1.466666667,2.266666667,6.6,-0.628608659,1.053149915,1.223775432,2.93385687,0.818310324,1.887069649,1.916922612,0.537142932,0.382992252,-0.939047719,-1.005121946,-0.283690051
1,75,Omri Casspi\casspom01,PF,28,TOT,36,2,17.86111111,77,4.555555556,0.47,15,43,0.349,62,121,0.512,0.515,17,0.805555556,0.586,0.75,2.361111111,3.111111111,37,23,3,0.805555556,1.388888889,5.166666667,-0.287682072,0.859132318,1.134979933,2.882625786,0.328504067,1.642227735,1.516347489,-0.216223108,-0.216223108,-0.663588378,-0.755022584,-0.534435489
1,76,Willie Cauley-Stein\caulewi01,C,23,SAC,75,21,18.94666667,255,6.413333333,0.53,0,2,0,255,479,0.532,0.53,101,2.013333333,0.669,1.133333333,3.386666667,4.52,80,53,44,0.92,1.96,8.146666667,0.125163143,1.219846153,1.508511994,2.941628015,0.672944473,2.097608846,1.858379157,0.699791723,-0.083381609,-0.634878272,-0.634878272,-0.401971219
1,77,Tyson Chandler\chandty01,C,34,PHO,47,46,27.61702128,153,4.85106383,0.671,0,0,,153,228,0.671,0.671,91,2.638297872,0.734,3.255319149,8.212765957,11.46808511,30,33,24,1.382978723,2.680851064,8.446808511,1.18029032,2.105689768,2.439567969,3.318432296,0.986134305,2.133788679,1.579198027,0.970133964,0.324239668,-0.398986142,-0.398986142,-0.30924625
1,78,Wilson Chandler\chandwi01,SF,29,DEN,71,33,30.94366197,433,13.22535211,0.461,110,326,0.337,323,613,0.527,0.52,141,2.732394366,0.727,1.450704225,5.028169014,6.478873239,141,51,30,1.605633803,2.422535211,15.73239437,0.372049111,1.615055905,1.868546612,3.432168195,0.8848146,2.755721922,2.582135602,1.005178282,0.473518571,-0.653926467,-0.774357236,-0.318828801
1,79,Marquese Chriss\chrisma01,PF,19,PHO,82,75,21.25609756,284,7.707317073,0.449,72,224,0.321,212,408,0.52,0.506,113,2.207317073,0.624,1.170731707,3.073170732,4.243902439,60,67,70,1.317073171,3.207317073,9.182926829,0.157628944,1.12270984,1.445483233,3.056643798,1.165434785,2.217345981,2.042170147,0.791777784,0.27541198,-0.68121861,-0.800732391,-0.471604911
1,80,Rakeem Christmas\chrisra01,PF,25,IND,29,0,7.551724138,19,1.482758621,0.442,0,0,,19,43,0.442,0.442,21,1,0.724,0.896551724,1.034482759,1.931034483,4,3,6,0.275862069,1.275862069,2.034482759,-0.109199292,0.033901552,0.658055861,2.0217759,0.243622083,0.710241614,0.393904286,0,-1.287854288,-0.816445397,-0.816445397,-0.322963887
1,81,Semaj Christon\chrisse01,PG,24,OKC,64,1,15.203125,77,3.484375,0.345,12,63,0.19,65,160,0.406,0.372,17,0.484375,0.548,0.296875,1.0625,1.359375,130,28,7,0.671875,1.234375,2.859375,-1.214444104,0.060624622,0.307025035,2.721500999,0.210564769,1.050603069,1.248288688,-0.724895879,-0.397682968,-0.988861425,-1.064210862,-0.601479992
1,82,Ian Clark\clarkia01,SG,25,GSW,77,0,14.76623377,211,5.623376623,0.487,61,163,0.374,150,270,0.556,0.558,44,0.753246753,0.759,0.285714286,1.285714286,1.571428571,90,39,8,0.714285714,1,6.844155844,-1.252762968,0.251314428,0.451985124,2.692343072,0,1.923395127,1.726932306,-0.283362411,-0.336472237,-0.583396317,-0.719491156,-0.275753502
1,83,Jordan Clarkson\clarkjo01,SG,24,LAL,82,19,29.23170732,477,13.06097561,0.445,117,356,0.329,360,715,0.503,0.5,134,2.048780488,0.798,0.597560976,2.402439024,3,213,88,8,2,1.829268293,14.69512195,-0.514898949,0.876484481,1.098612289,3.375253987,0.603916047,2.687515599,2.569628823,0.717244732,0.693147181,-0.693147181,-0.809680997,-0.225646682
1,85,Darren Collison\collida01,PG,29,SAC,68,64,30.33823529,340,10.5,0.476,73,175,0.417,267,539,0.495,0.527,147,2.514705882,0.86,0.338235294,1.897058824,2.235294118,312,67,9,1.676470588,1.75,13.23529412,-1.084013489,0.640304699,0.804372816,3.412408808,0.559615788,2.582887058,2.351375257,0.922155851,0.516690743,-0.64055473,-0.742337425,-0.15082289
1,86,Nick Collison\collini01,PF,36,OKC,20,0,6.4,14,1.15,0.609,0,1,0,14,22,0.636,0.609,5,0.4,0.625,0.45,1.1,1.55,12,2,2,0.2,0.85,1.65,-0.798507696,0.09531018,0.438254931,1.85629799,-0.162518929,0.500775288,0.139761942,-0.916290732,-1.609437912,-0.495937011,-0.495937011,-0.470003629
1,87,Mike Conley\conlemi01,PG,29,MEM,69,68,33.2173913,464,14.62318841,0.46,171,419,0.408,293,590,0.497,0.545,316,5.333333333,0.859,0.449275362,3.043478261,3.492753623,433,92,19,2.260869565,1.826086957,20.50724638,-0.8001193,1.113001026,1.250690429,3.503073573,0.602175402,3.020778305,2.682608516,1.673976434,0.815749503,-0.606969484,-0.776528789,-0.151986357
1,88,Pat Connaughton\connapa01,SG,24,POR,39,1,8.102564103,37,1.846153846,0.514,17,33,0.515,20,39,0.513,0.632,7,0.230769231,0.778,0.256410256,1.076923077,1.333333333,28,6,2,0.435897436,0.58974359,2.512820513,-1.360976553,0.074107972,0.287682072,2.092180567,-0.52806743,0.921405833,0.613104473,-1.466337069,-0.830348302,-0.458865885,-0.665532014,-0.251028755
1,89,Quinn Cook\cookqu01,PG,23,TOT,14,0,13.42857143,33,4.714285714,0.5,11,26,0.423,22,40,0.55,0.583,2,0.357142857,0.4,0.071428571,0.428571429,0.5,26,4,0,0.928571429,0.928571429,5.642857143,-2.63905733,-0.84729786,-0.693147181,2.597384633,-0.074107972,1.730390523,1.550597412,-1.029619417,-0.074107972,-0.539568093,-0.693147181,-0.916290732
1,90,DeMarcus Cousins\couside01,C,26,TOT,72,72,34.23611111,647,19.88888889,0.452,131,363,0.361,516,1069,0.483,0.498,517,9.305555556,0.772,2.111111111,8.916666667,11.02777778,332,100,93,3.736111111,3.861111111,26.97222222,0.747214402,2.187922185,2.400417342,3.533280967,1.350954995,3.29480753,2.990161229,2.230611593,1.318045261,-0.697155202,-0.794073099,-0.258770729
1,91,Robert Covington\covinro01,SF,26,PHI,67,67,31.62686567,292,10.92537313,0.399,137,412,0.333,155,320,0.484,0.492,143,2.597014925,0.822,1.373134328,5.134328358,6.507462687,102,127,69,1.955223881,3.029850746,12.89552239,0.317095958,1.635949038,1.872949624,3.454006939,1.10851336,2.556880149,2.391087895,0.95436268,0.670504704,-0.709276562,-0.918793862,-0.196014884
1,92,Allen Crabbe\crabbal01,SG,24,POR,79,7,28.53164557,303,8.189873418,0.468,134,302,0.444,169,345,0.49,0.572,105,1.569620253,0.847,0.240506329,2.620253165,2.860759494,94,54,20,0.784810127,2.164556962,10.69620253,-1.425008873,0.963270941,1.051087147,3.351013842,0.772215704,2.369888775,2.102898442,0.450833713,-0.242313467,-0.558616288,-0.759286983,-0.166054584
1,93,Jamal Crawford\crawfja01,SG,36,LAC,82,1,26.30487805,359,10.6097561,0.413,116,322,0.36,243,548,0.443,0.479,174,2.475609756,0.857,0.207317073,1.365853659,1.573170732,214,61,14,1.634146341,1.402439024,12.29268293,-1.573505903,0.311779624,0.453093157,3.269754399,0.338212881,2.509004201,2.361773964,0.906486732,0.491120553,-0.736054682,-0.884307686,-0.15431736
1,94,Jordan Crawford\crawfjo02,SG,28,NOP,19,0,23.26315789,105,11.47368421,0.482,37,95,0.389,68,123,0.553,0.567,20,1.368421053,0.769,0.210526316,1.578947368,1.789473684,57,11,2,1.315789474,1.578947368,14.05263158,-1.558144618,0.456758402,0.581921545,3.146870903,0.456758402,2.642809679,2.440056084,0.313657559,0.274436846,-0.567395975,-0.729811165,-0.262664309
1,95,Jae Crowder\crowdja01,SF,26,BOS,72,72,32.43055556,333,10,0.463,157,394,0.398,176,326,0.54,0.572,176,3.013888889,0.811,0.666666667,5.097222222,5.763888889,155,73,23,1.111111111,2.236111111,13.875,-0.405465108,1.628695729,1.751612401,3.479101051,0.804738246,2.63008866,2.302585093,1.103231235,0.105360516,-0.558616288,-0.770028225,-0.209487225
1,96,Dante Cunningham\cunnida01,PF,29,NOP,66,35,24.98484848,174,5.439393939,0.485,71,181,0.392,103,178,0.579,0.584,16,0.409090909,0.593,0.848484848,3.348484848,4.196969697,37,39,28,0.424242424,1.515151515,6.590909091,-0.164303051,1.208507959,1.434362764,3.218269581,0.415515444,1.885691289,1.693667646,-0.893817876,-0.857450232,-0.537854296,-0.723606388,-0.52256088
1,97,Seth Curry\curryse01,PG,26,DAL,70,42,28.98571429,338,10.04285714,0.481,137,322,0.425,201,381,0.528,0.578,85,1.428571429,0.85,0.357142857,2.2,2.557142857,189,79,7,1.314285714,1.8,12.82857143,-1.029619417,0.78845736,0.938890564,3.366803098,0.587786665,2.551674826,2.30686165,0.356674944,0.273293335,-0.54818141,-0.731888009,-0.162518929
1,98,Stephen Curry\curryst01,PG,28,GSW,79,79,33.39240506,675,18.26582278,0.468,324,789,0.411,351,654,0.537,0.58,325,4.582278481,0.898,0.772151899,3.696202532,4.46835443,524,142,17,3.025316456,2.316455696,25.30379747,-0.258573988,1.30730595,1.497020204,3.508328481,0.8400383,3.230954482,2.905031706,1.522196359,1.107015699,-0.544727175,-0.759286983,-0.107585211
1,99,Troy Daniels\danietr01,SG,25,MEM,67,3,17.65671642,185,7.388059701,0.374,138,355,0.389,47,140,0.336,0.513,43,0.805970149,0.796,0.328358209,1.164179104,1.492537313,46,20,4,0.671641791,1.343283582,8.223880597,-1.113650166,0.152016207,0.400477567,2.871116245,0.295117051,2.10704219,1.999865143,-0.215708573,-0.39803013,-0.667479434,-0.983499482,-0.228156093
1,100,Anthony Davis\davisan02,C,23,NOP,75,75,36.10666667,770,20.34666667,0.505,40,134,0.299,730,1392,0.524,0.518,519,8.626666667,0.802,2.293333333,9.493333333,11.78666667,157,94,167,2.413333333,2.24,27.98666667,0.830006363,2.250589798,2.466968949,3.58647752,0.806475866,3.331728206,3.012917098,2.154858181,0.881008918,-0.657780037,-0.68319685,-0.220646671
1,101,Deyonta Davis\davisde01,C,20,MEM,36,0,6.611111111,24,1.305555556,0.511,0,0,,24,47,0.511,0.511,10,0.5,0.556,0.555555556,1.111111111,1.666666667,2,3,17,0.222222222,1.111111111,1.611111111,-0.587786665,0.105360516,0.510825624,1.888751735,0.105360516,0.476924072,0.266628663,-0.693147181,-1.504077397,-0.671385689,-0.671385689,-0.586986985
1,102,Ed Davis\davised01,PF,27,POR,46,12,17.15217391,75,3.086956522,0.528,0,0,,75,142,0.528,0.528,50,1.760869565,0.617,2.086956522,3.217391304,5.304347826,26,15,22,0.804347826,2.97826087,4.347826087,0.735706795,1.168570877,1.668526829,2.842124924,1.091339529,1.46967597,1.127185661,0.565807758,-0.217723484,-0.638658995,-0.638658995,-0.482886255
1,103,Dewayne Dedmon\dedmode01,C,27,SAS,76,37,17.5,161,3.407894737,0.622,0,0,,161,259,0.622,0.622,65,1.223684211,0.699,1.697368421,4.828947368,6.526315789,44,37,61,0.802631579,2.368421053,5.092105263,0.529079064,1.574628508,1.875842586,2.862200881,0.862223511,1.627691353,1.226094721,0.201866153,-0.219859476,-0.474815186,-0.474815186,-0.358104537
1,104,Sam Dekker\dekkesa01,PF,22,HOU,77,2,18.42857143,203,5.571428571,0.473,60,187,0.321,143,242,0.591,0.543,38,0.883116883,0.559,1.220779221,2.467532468,3.688311688,76,38,21,0.532467532,1.077922078,6.545454545,0.19948936,0.90321865,1.305168816,2.913902255,0.075035186,1.878770846,1.717651497,-0.124297717,-0.630233355,-0.610645959,-0.74865989,-0.581605806
1,105,Malcolm Delaney\delanma01,PG,27,ATL,73,2,17.09589041,145,5.315068493,0.374,26,110,0.236,119,278,0.428,0.407,75,1.273972603,0.806,0.136986301,1.547945205,1.684931507,193,39,1,1.301369863,1.534246575,5.356164384,-1.987874348,0.436928378,0.521724914,2.838838108,0.42803943,1.678248119,1.670545898,0.242140052,0.26341745,-0.898942094,-0.983499482,-0.215671536
